command,label
powershell Compress-Archive -Path C:\Program Files\Office -DestinationPath C:\Temp\archive.zip,0
ipconfig /all,0
vmstat 1 5,0
powershell Get-Date,0
history | tail -20,0
ipconfig /all,0
ufw status verbose,0
nslookup google.com,0
nslookup ubuntu.com,0
net stop spooler,0
systemctl status cron,0
powershell Copy-Item C:\Windows\System32\setup.exe -Destination C:\Backup\,0
npm audit fix,0
lscpu,0
git merge hotfix,0
expand C:\Windows\Temp\backup.zip -F:* C:\Extracted\,0
cat /srv/data/backup.tar.gz,0
ipconfig /flushdns,0
dig github.com A,0
powershell Restart-Service wscsvc,0
"shutdown /r /t 60 /c ""Scheduled reboot""",0
gpresult /r,0
docker rmi ubuntu:latest,0
dpkg -i /tmp/nmap.deb,0
gpresult /r,0
apt-get install -y tmux,0
"find /var/log -name ""*.log"" -mtime +7",0
clamav --scan /home/jenkins/,0
wmic service where name='wscsvc' get state,0
robocopy D:\Projects\app D:\Backup /mir /log:C:\Temp\robocopy.log,0
ipconfig /renew,0
ip route show,0
apt-get upgrade -y,0
screen -S worker,0
apt-get remove vim,0
clamav --scan /home/charlie/,0
apt-get remove build-essential,0
at now + 9 minutes,0
tail -n 16 /var/log/report.txt,0
screen -S main,0
git log --oneline -10,0
sc start lanmanserver,0
git stash pop,0
top -bn1,0
groupadd ops,0
lspci,0
docker stop 5671,0
docker build -t myapp:dev .,0
dpkg -l | grep wget,0
ver,0
ip route show,0
tar -czf /tmp/backup.tar.gz /tmp,0
pip3 list,0
nslookup stackoverflow.com,0
msiexec /i C:\Installers\firefox_setup.msi /quiet /norestart,0
docker rm 1011,0
fsutil volume diskfree C:,0
jobs,0
choco install nodejs -y,0
df -hT,0
time /t,0
"wmic logicaldisk get deviceid,freespace,size",0
"tasklist /fi ""imagename eq taskmgr.exe""",0
snap install nodejs,0
timedatectl status,0
clip < C:\Temp\notes.txt,0
git diff HEAD~1,0
locale,0
docker ps,0
git log --oneline -10,0
logrotate /etc/logrotate.conf,0
expand C:\Windows\Temp\image.png -F:* C:\Extracted\,0
df -hT,0
net use * /delete,0
systemctl start docker,0
ps aux | grep redis,0
ping 10.0.0.254 -n 5,0
git add data.csv,0
diskpart,0
netstat -tulnp,0
"journalctl --since ""1 hour ago""",0
ls /home/alice/Downloads,0
git pull origin master,0
ip link show,0
tail -n 13 /opt/app/data.csv,0
cat /etc/notes.md,0
at now + 5 minutes,0
apt-get remove wget,0
ip addr show,0
shutdown /a,0
reg export HKCU\Software\Microsoft\Notepad C:\Temp\notepad_settings.reg,0
netstat -ano,0
taskkill /pid 6491 /f,0
timedatectl status,0
ln -s /home/jenkins/notes.md /tmp/link,0
wmic process list brief,0
more C:\Windows\System32\notes.txt,0
cat /proc/meminfo,0
traceroute 1.1.1.1,0
git clone https://github.com/org/project.git,0
docker exec -it 2011 /bin/bash,0
git stash,0
git fetch --all,0
uptime,0
iptables -L -n -v,0
curl -s https://google.com,0
logrotate /etc/logrotate.conf,0
last -n 20,0
"find /home/devops -name ""*.log"" -mtime +7",0
ipconfig /release,0
docker rmi nginx:latest,0
sc start wscsvc,0
ping 192.168.1.1 -n 4,0
nmap -sn 10.0.0.0/24,0
del /f /q D:\Projects\app\image.png,0
ssh -p 22 bob@192.168.1.1 'uptime',0
clamav --scan /home/devops/,0
kill -9 47953,0
xcopy C:\Users\svc_backup\Documents C:\Backup\ /e /i /y,0
rsync -avz /srv/data/ user@192.168.1.1:/backup/,0
"tasklist /fi ""imagename eq mmc.exe""",0
defrag C: /u /v,0
eventvwr,0
sc stop wscsvc,0
nmap -sn 192.168.1.0/24,0
ipconfig /release,0
wget -q https://example.com -O /tmp/index.html,0
rename C:\ProgramData\logs\old.txt new.txt,0
arp -a,0
df -hT,0
hostname,0
choco install vlc -y,0
pathping 8.8.8.8,0
tracert 192.168.0.100,0
ping -c 5 192.168.1.1,0
ipconfig /all,0
apt-cache search tree,0
del /f /q C:\Program Files\Office\readme.md,0
openssl x509 -in /etc/ssl/certs/cert.pem -noout -text,0
docker stop 6185,0
ping 8.8.8.8 -t,0
w,0
type C:\ProgramData\logs\readme.md,0
reg query HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion,0
ip addr show,0
reg query HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion,0
df -hT,0
tail -f /var/log/kern.log,0
sc stop bits,0
env,0
xcopy C:\Users\admin\AppData\Local C:\Backup\ /e /i /y,0
reg export HKCU\Software\Microsoft\Notepad C:\Temp\notepad_settings.reg,0
ip addr show,0
choco upgrade all -y,0
docker rm 8768,0
net view \\server2,0
taskkill /pid 6615 /f,0
"grep -r ""error"" /var/log/",0
lscpu,0
msinfo32 /nfo C:\Temp\sysinfo.nfo,0
"wmic os get caption,version,buildnumber",0
bg %1,0
winget install vlc,0
wmic service where name='wscsvc' get state,0
git stash,0
vssadmin list shadows,0
docker-compose logs --tail=100,0
echo %PATH%,0
rsync -avz /var/log/ user@1.1.1.1:/backup/,0
eventvwr,0
df -h,0
driverquery,0
ping 8.8.8.8 -n 3,0
git log --oneline -10,0
"journalctl --since ""1 hour ago""",0
mkdir C:\Temp\archive,0
systemctl restart cron,0
mkdir -p /home/alice/Documents/archive,0
ls -la /usr/local/bin,0
more C:\Windows\System32\app.log,0
powershell Get-Date,0
systemctl disable nginx,0
htop,0
systemctl disable mysql,0
ps aux,0
xcopy C:\Windows\SysWOW64 C:\Backup\ /e /i /y,0
ipconfig /flushdns,0
git push origin master,0
systemctl restart postgresql,0
"find /tmp -type f -name ""*.tmp"" -delete",0
locale,0
ping 192.168.1.1 -t,0
type C:\Users\dave\AppData\Local\budget.xlsx,0
ver,0
ip route show,0
pathping 192.168.1.1,0
visudo,0
msinfo32 /nfo C:\Temp\sysinfo.nfo,0
powershell Expand-Archive -Path C:\Temp\archive.zip -DestinationPath C:\Extracted\,0
docker pull nginx:3.11,0
sort C:\Windows\SysWOW64\setup.exe /o C:\Temp\sorted.txt,0
wmic process list brief,0
bg %1,0
rsync -avz /srv/data/ user@172.16.0.1:/backup/,0
df -hT,0
eventvwr,0
ssh -p 2222 alice@10.0.0.1 'uptime',0
printenv PATH,0
"git commit -m ""Update data.csv""",0
fsutil volume diskfree C:,0
watch -n 4 df -h,0
git checkout -b feature/refactor-77,0
lspci,0
git stash pop,0
nslookup google.com,0
systeminfo,0
ping 172.16.5.10 -t,0
sc start eventlog,0
diskpart,0
msiexec /i C:\Installers\winscp_setup.msi /quiet /norestart,0
powershell Get-ComputerInfo,0
ip link show,0
"shutdown /r /t 60 /c ""Scheduled reboot""",0
attrib +r C:\ProgramData\logs\app.log,0
passwd root,0
vmstat 1 5,0
docker stop 8516,0
logrotate /etc/logrotate.conf,0
sc query wuauserv,0
sudo -l,0
dir C:\Windows\SysWOW64 /b /s,0
tar -xzf /tmp/backup.tar.gz -C /tmp/,0
net share Documents=C:\Windows\SysWOW64,0
pip install requests,0
cat /var/log/backup.tar.gz,0
docker run -d -p 7721:4461 nginx,0
"findstr /i ""error"" C:\Windows\Logs\CBS\CBS.log",0
tar -czf /tmp/backup.tar.gz /opt/app,0
systeminfo,0
lscpu,0
powershell Compress-Archive -Path C:\Users\bob\Documents -DestinationPath C:\Temp\archive.zip,0
docker ps,0
powershell Get-NetIPAddress,0
"journalctl --since ""1 hour ago""",0
reg query HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion,0
powershell Get-Service dnscache,0
cat /proc/meminfo,0
route print,0
git status,0
git diff HEAD~1,0
"wmic logicaldisk get deviceid,freespace,size",0
whoami,0
xcopy C:\Windows\SysWOW64 C:\Backup\ /e /i /y,0
dir C:\Program Files\Office,0
"findstr /i ""error"" C:\Windows\Logs\CBS\CBS.log",0
at now + 26 minutes,0
tmux new-session -s dev,0
timedatectl status,0
xcopy C:\Windows\SysWOW64 C:\Backup\ /e /i /y,0
"grep -r ""error"" /var/log/",0
cd /var/log,0
netstat -ano,0
lsusb,0
lsusb,0
printenv PATH,0
sudo -l,0
git push origin main,0
apt-get upgrade -y,0
snap install vim,0
expand C:\Windows\Temp\report.docx -F:* C:\Extracted\,0
apt-get update,0
net use Z: \\dc01\sysvol /persistent:yes,0
net share Documents=C:\Windows\SysWOW64,0
netstat -ano,0
who,0
more D:\Projects\app\image.png,0
visudo,0
ping 172.16.5.10 -n 7,0
git pull origin master,0
systemctl status apache2,0
netstat -tulnp,0
sc query eventlog,0
winget list,0
du -sh /var/log,0
taskkill /pid 7429 /f,0
net use Z: \\filesvr\data /persistent:yes,0
rmdir /s /q C:\Temp\trash,0
"findstr /i ""error"" C:\Windows\Logs\CBS\CBS.log",0
nslookup stackoverflow.com,0
cat /proc/cpuinfo | head -30,0
echo %USERNAME%,0
reg query HKCU\Software\Microsoft\Office /s,0
visudo,0
"wmic logicaldisk get deviceid,freespace,size",0
killall postgresql,0
last -n 20,0
sudo -l,0
df -h,0
type C:\Program Files\Office\budget.xlsx,0
docker images,0
git merge feature/api,0
echo %USERNAME%,0
reg query HKCU\Software\Microsoft\Office /s,0
at now + 28 minutes,0
git fetch --all,0
jobs,0
uname -a,0
robocopy C:\Users\svc_backup\Documents D:\Backup /mir /log:C:\Temp\robocopy.log,0
"shutdown /r /t 60 /c ""Scheduled reboot""",0
sudo -l,0
apt-get update,0
ls /home/jenkins/Documents,0
docker ps,0
snap install python3-pip,0
choco upgrade all -y,0
sfc /scannow,0
systemctl disable nginx,0
ln -s /var/www/html/report.txt /tmp/link,0
ls /srv/data,0
rm -rf /tmp/build,0
sudo systemctl daemon-reload,0
ufw status verbose,0
git push origin feature/fix,0
pip3 install -r requirements.txt,0
dmesg | tail -n 50,0
docker-compose logs --tail=100,0
npm update,0
pwd,0
"journalctl --since ""1 hour ago""",0
net stop bits,0
tar -czf /tmp/backup.tar.gz /etc,0
wget -q https://example.com -O /tmp/index.html,0
msiexec /i C:\Installers\winscp_setup.msi /quiet /norestart,0
dir C:\Windows\SysWOW64,0
diskpart,0
route print,0
docker rm 9940,0
netstat -ano,0
expand C:\Windows\Temp\config.ini -F:* C:\Extracted\,0
sudo -l,0
whoami /groups,0
dir C:\Users\alice\Desktop /b /s,0
tar -czf /tmp/backup.tar.gz /home/alice/Downloads,0
groupadd developers,0
diff /etc/script.sh /tmp/report.txt,0
compact /c /s:C:\Users\mwilliams\AppData\Local,0
apt-get autoremove -y,0
export PATH=$PATH:/usr/local/bin,0
snap install curl,0
cat /proc/meminfo,0
cat /proc/cpuinfo | head -30,0
hostname,0
attrib +r C:\Users\jsmith\Downloads\setup.exe,0
systemctl status ssh,0
net use Z: \\filesvr\data /persistent:yes,0
head -n 42 /etc/config.yaml,0
git stash,0
powershell Get-ChildItem C:\Windows\System32,0
docker build -t myapp:dev .,0
git clone https://github.com/user/project.git,0
"wmic os get caption,version,buildnumber",0
attrib +r D:\Projects\app\report.docx,0
defrag C: /u /v,0
uptime,0
attrib +r C:\Windows\System32\data.csv,0
snap refresh,0
nohup ./worker.sh &,0
powershell Get-ChildItem C:\Users\admin\Desktop,0
free -h,0
logrotate /etc/logrotate.conf,0
cat /proc/meminfo,0
tar -xzf /tmp/backup.tar.gz -C /tmp/,0
touch /var/log/data.csv,0
dpkg -i /tmp/git.deb,0
taskkill /f /im control.exe,0
nslookup microsoft.com,0
"find /var/www/html -name ""*.log"" -mtime +7",0
git branch -a,0
timedatectl status,0
hostname,0
top -bn1,0
top -bn1,0
unzip /tmp/archive.zip -d /tmp/extracted/,0
head -n 50 /var/log/notes.md,0
id,0
ping 1.1.1.1 -n 2,0
openssl x509 -in /etc/ssl/certs/cert.pem -noout -text,0
nice -n 9 python3 script.py,0
apt-get update,0
head -n 34 /srv/data/Makefile,0
lsusb,0
mkdir -p /home/root/Documents/tmp,0
"findstr /i ""error"" C:\Windows\Logs\CBS\CBS.log",0
rename C:\Users\charlie\Documents\old.txt new.txt,0
ss -tulnp,0
powershell Expand-Archive -Path C:\Temp\archive.zip -DestinationPath C:\Extracted\,0
alias ll='ls -la',0
apt-get install -y wget,0
ls -lhS /etc,0
wmic service where name='bits' get state,0
sc start eventlog,0
powershell Stop-Process -Name calc -Force,0
"git commit -m ""Update Makefile""",0
env,0
copy C:\Windows\SysWOW64\report.docx C:\Users\alice\Desktop\,0
id,0
"git commit -m ""Update backup.tar.gz""",0
visudo,0
docker ps,0
groupadd deploy,0
powershell Stop-Process -Name explorer -Force,0
choco install nodejs -y,0
git log --oneline -10,0
pip3 install -r requirements.txt,0
choco install git -y,0
nice -n 3 python3 script.py,0
nslookup github.com,0
nmap -sn 10.0.0.0/24,0
attrib +r C:\Program Files\Office\config.ini,0
ls /etc,0
lsblk,0
robocopy C:\Windows\SysWOW64 D:\Backup /mir /log:C:\Temp\robocopy.log,0
rsync -avz /etc/ user@192.168.1.1:/backup/,0
powershell Get-Process,0
printenv PATH,0
nohup ./worker.sh &,0
tail -n 16 /var/www/html/config.yaml,0
apt-get remove python3-pip,0
ls -lhS /home/devops,0
rename C:\Users\bob\Downloads\old.txt new.txt,0
nslookup github.com,0
passwd ubuntu,0
robocopy C:\Users\admin\Desktop D:\Backup /mir /log:C:\Temp\robocopy.log,0
"tasklist /fi ""imagename eq control.exe""",0
tail -n 20 /etc/config.yaml,0
clip < C:\Users\charlie\AppData\Local\image.png,0
tar -xzf /tmp/backup.tar.gz -C /tmp/,0
apt-get autoremove -y,0
ifconfig,0
whoami,0
clamav --scan /home/root/,0
ls -la /usr/local/bin,0
top -bn1,0
source /home/svc_deploy/.bashrc,0
powershell Get-Date,0
dpkg -l | grep vim,0
docker rm 6054,0
less /var/www/html/report.txt,0
ls -la /srv/data,0
pathping 192.168.0.100,0
arp -a,0
git merge hotfix,0
git push origin feature/fix,0
docker ps,0
jobs,0
bg %1,0
dir C:\Users\admin\Documents,0
shutdown /a,0
systemctl enable redis,0
free -h,0
pathping 192.168.0.100,0
cat /opt/app/notes.md,0
touch /opt/app/data.csv,0
"findstr /i ""error"" C:\Windows\Logs\CBS\CBS.log",0
zip -r /tmp/archive.zip /usr/local/bin,0
hostname,0
snap refresh,0
echo %USERNAME%,0
git stash,0
head -n 14 /srv/data/script.sh,0
w,0
taskkill /f /im explorer.exe,0
clamav --scan /home/charlie/,0
df -hT,0
chmod 644 /opt/app/README.md,0
apt-get install -y curl,0
git clone https://github.com/user/app.git,0
docker images,0
pip3 list,0
sudo systemctl daemon-reload,0
crontab -l,0
ls -lhS /home/ubuntu,0
sc query bits,0
lsusb,0
ipconfig /release,0
wmic service where name='dnscache' get state,0
unzip /tmp/archive.zip -d /tmp/extracted/,0
whoami,0
id,0
htop,0
expand C:\Windows\Temp\report.docx -F:* C:\Extracted\,0
"tasklist /fi ""imagename eq dxdiag.exe""",0
powershell Test-Connection 172.16.5.10 -Count 4,0
last -n 20,0
clamscan -r /tmp/,0
ls -lhS /tmp,0
winget list,0
docker ps,0
tar -czf /tmp/backup.tar.gz /var/www/html,0
at now + 31 minutes,0
uptime,0
nice -n 3 python3 script.py,0
dir C:\Windows\System32,0
ssh -p 2222 bob@172.16.0.1 'uptime',0
apt-get remove curl,0
eventvwr,0
docker pull python:latest,0
winget search firefox,0
git status,0
snap refresh,0
git pull origin master,0
"findstr /i ""error"" C:\Windows\Logs\CBS\CBS.log",0
head -n 47 /opt/app/backup.tar.gz,0
lscpu,0
clip < C:\Users\admin\Downloads\setup.exe,0
apt-get upgrade -y,0
scp /home/root/data.csv user@1.1.1.1:/tmp/,0
clamscan -r /tmp/,0
ln -s /srv/data/backup.tar.gz /tmp/link,0
pip install numpy,0
wc -l /opt/app/app.log,0
"findstr /i ""error"" C:\Windows\Logs\CBS\CBS.log",0
net use * /delete,0
df -h,0
git fetch --all,0
ipconfig /flushdns,0
nohup ./worker.sh &,0
rsync -avz /etc/ user@8.8.8.8:/backup/,0
pip install pytest,0
ls -la /srv/data,0
sc query lanmanserver,0
docker-compose up -d,0
vmstat 1 5,0
powershell Expand-Archive -Path C:\Temp\archive.zip -DestinationPath C:\Extracted\,0
docker ps,0
"tasklist /fi ""imagename eq explorer.exe""",0
diff /var/www/html/app.log /tmp/README.md,0
docker images,0
taskkill /f /im taskmgr.exe,0
"find /etc -name ""*.log"" -mtime +7",0
tail -n 6 /home/devops/Downloads/notes.md,0
systemctl restart ssh,0
ip link show,0
sfc /scannow,0
dig google.com A,0
powershell Test-Connection 1.1.1.1 -Count 4,0
scp /var/www/html/data.csv user@8.8.8.8:/tmp/,0
openssl genrsa -out /tmp/key.pem 2048,0
vmstat 1 5,0
netstat -an | findstr ESTABLISHED,0
docker pull node:3.11,0
unzip /tmp/archive.zip -d /tmp/extracted/,0
vssadmin list shadows,0
alias ll='ls -la',0
powershell Expand-Archive -Path C:\Temp\archive.zip -DestinationPath C:\Extracted\,0
kill -9 29783,0
docker build -t myapp:latest .,0
driverquery,0
dpkg -l | grep unzip,0
docker stop 4170,0
watch -n 9 df -h,0
hostname,0
apt-get upgrade -y,0
locale,0
winget install putty,0
powershell Restart-Service wuauserv,0
export PATH=$PATH:/usr/local/bin,0
rm -f /tmp/script.sh,0
crontab -l,0
hostname,0
"find /tmp -type f -name ""*.tmp"" -delete",0
sudo systemctl daemon-reload,0
ls /home/svc_deploy/Documents,0
xcopy C:\Program Files\Office C:\Backup\ /e /i /y,0
reg query HKCU\Software\Microsoft\Office /s,0
cat /etc/os-release,0
git add script.sh,0
reg export HKCU\Software\Microsoft\Notepad C:\Temp\notepad_settings.reg,0
git add app.log,0
systemctl status docker,0
git pull origin master,0
lspci,0
fsutil volume diskfree C:,0
net stop lanmanserver,0
powershell Get-Process,0
"findstr /i ""error"" C:\Windows\Logs\CBS\CBS.log",0
systemctl status redis,0
"findstr /i ""error"" C:\Windows\Logs\CBS\CBS.log",0
winget list,0
rsync -avz /usr/local/bin/ user@1.1.1.1:/backup/,0
git diff HEAD~1,0
git branch -a,0
nslookup stackoverflow.com,0
time /t,0
lsusb,0
git merge develop,0
ip route show,0
pip install pandas,0
powershell Get-ChildItem D:\Projects\app,0
npm audit fix,0
fsutil volume diskfree C:,0
eventvwr,0
systemctl stop mysql,0
groupadd developers,0
expand C:\Windows\Temp\image.png -F:* C:\Extracted\,0
"shutdown /r /t 60 /c ""Scheduled reboot""",0
ufw status verbose,0
sc start spooler,0
git merge develop,0
tar -xzf /tmp/backup.tar.gz -C /tmp/,0
apt-get upgrade -y,0
ip route show,0
winget search python3,0
at now + 54 minutes,0
echo %PATH%,0
taskkill /pid 6666 /f,0
systemctl stop mysql,0
"findstr /i ""error"" C:\Windows\Logs\CBS\CBS.log",0
taskkill /pid 2855 /f,0
jobs,0
hostname,0
git clone https://github.com/user/app.git,0
dir C:\Users\alice\Downloads,0
git stash,0
docker stop 8735,0
"git commit -m ""Update requirements.txt""",0
ls /home/root/Documents,0
echo %PATH%,0
lsusb,0
ssh -p 2222 root@1.1.1.1 'uptime',0
gpresult /r,0
eventvwr,0
cat /proc/cpuinfo | head -30,0
ssh charlie@172.16.0.1,0
journalctl -u nginx -n 100,0
head -n 28 /var/log/app.log,0
whoami /groups,0
ipconfig /renew,0
date /t,0
powershell Copy-Item D:\Projects\app\data.csv -Destination C:\Backup\,0
docker images,0
service apache2 status,0
ufw status verbose,0
pip install pytest,0
docker ps -a,0
docker-compose logs --tail=100,0
nslookup microsoft.com,0
echo %COMPUTERNAME%,0
watch -n 1 df -h,0
pip3 install -r requirements.txt,0
git push origin master,0
npm audit fix,0
gpresult /r,0
more C:\Users\bob\Documents\setup.exe,0
mkdir -p /tmp/tmp,0
lscpu,0
eventvwr,0
dmesg | tail -n 50,0
docker-compose logs --tail=100,0
clamscan -r /tmp/,0
openssl genrsa -out /tmp/key.pem 2048,0
"grep -r ""error"" /var/log/",0
git stash pop,0
usermod -aG sudo ubuntu,0
"find /tmp -type f -name ""*.tmp"" -delete",0
git status,0
ps aux,0
systemctl status ssh,0
logrotate /etc/logrotate.conf,0
reg query HKLM\SOFTWARE\Microsoft\Windows NT\CurrentVersion,0
ipconfig /release,0
env,0
gpupdate /force,0
choco upgrade all -y,0
last -n 20,0
docker ps -a,0
eventvwr,0
powershell Get-Service wscsvc,0
expand C:\Windows\Temp\data.csv -F:* C:\Extracted\,0
robocopy C:\Temp D:\Backup /mir /log:C:\Temp\robocopy.log,0
nmap -sn 192.168.1.0/24,0
powershell Get-Service eventlog,0
wmic process list brief,0
whoami /groups,0
vssadmin list shadows,0
ip addr show,0
docker ps,0
df -h,0
rm -f /tmp/backup.tar.gz,0
net use * /delete,0
git pull origin develop,0
tmux new-session -s monitor,0
defrag C: /u /v,0
pathping 1.1.1.1,0
cp /var/www/html/app.log /tmp/,0
reg query HKCU\Software\Microsoft\Office /s,0
