command,mitre_id
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_195",Benign
powershell -ep Restricted -File C:\Scripts\maintenance_88.ps1,Benign
terraform init -upgrade,Benign
"Get-Content | Select-Object Name, Id",Benign
terraform destroy -auto-approve,Benign
kubectl get deployments -n dev --watch,Benign
kubectl get configmaps -n dev -o wide,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #1414',Benign
terraform plan -out=tfplan,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #4062',Benign
terraform apply -auto-approve,Benign
kubectl get pods -n production -o wide,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 79,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 35,Benign
terraform plan -out=tfplan,Benign
Get-Service | Sort-Object -Descending,Benign
kubectl get configmaps -n dev -o wide,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_64.ps1,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #9735',Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #4302',Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_99.ps1,Benign
kubectl get services -n dev -o wide,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_53.ps1,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #7208',Benign
cat /var/log/syslog | grep 'systemd' | tail -n 70,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_13.ps1,Benign
kubectl get deployments -n production -o wide,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_84.ps1,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 89,Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_825,Benign
Get-Content | % { $_.Name },Benign
systemctl status nginx > /dev/null 2>&1 # task_161,Benign
terraform apply -auto-approve,Benign
kubectl get pods -n dev -o wide,Benign
kubectl get services -n staging -o wide,Benign
terraform plan -out=tfplan,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #5951',Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #8124',Benign
cat /var/log/syslog | grep 'systemd' | tail -n 83,Benign
Get-ADUser | Where-Object {$_.Status -eq 'Running'},Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_854,Benign
systemctl status nginx > /dev/null 2>&1 # task_156,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 26,Benign
Get-EventLog -LogName System | % { $_.Name },Benign
terraform apply -auto-approve,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #5281',Benign
cat /var/log/syslog | grep 'systemd' | tail -n 46,Benign
terraform destroy -auto-approve,Benign
terraform apply -auto-approve,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 44,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_751",Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #4155',Benign
cat /var/log/syslog | grep 'systemd' | tail -n 14,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #5155',Benign
"Get-EventLog -LogName System | Select-Object Name, Id",Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #2989',Benign
kubectl get deployments -n kube-system -o wide,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_52.ps1,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #6948',Benign
cat /var/log/syslog | grep 'systemd' | tail -n 27,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #2926',Benign
kubectl get configmaps -n dev -o wide,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_94.ps1,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #1406',Benign
kubectl get deployments -n monitoring --watch,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 70,Benign
kubectl get pods -n dev --watch,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #9147',Benign
Get-EventLog -LogName System | Where-Object {$_.Status -eq 'Running'},Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #4864',Benign
powershell -ep Restricted -File C:\Scripts\maintenance_34.ps1,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #8666',Benign
Get-EventLog -LogName System | % { $_.Name },Benign
powershell -ep Restricted -File C:\Scripts\maintenance_17.ps1,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_29.ps1,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #7827',Benign
Get-Content | Sort-Object -Descending,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_15.ps1,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_68.ps1,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 20,Benign
kubectl get deployments -n staging --watch,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #1747',Benign
terraform plan -out=tfplan,Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_930,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 24,Benign
systemctl status nginx > /dev/null 2>&1 # task_265,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_46.ps1,Benign
terraform init -upgrade,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 90,Benign
Get-ADUser | Where-Object {$_.Status -eq 'Running'},Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_362,Benign
terraform destroy -auto-approve,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 53,Benign
Get-Content | Sort-Object -Descending,Benign
kubectl get pods -n monitoring -o wide,Benign
terraform apply -auto-approve,Benign
"Get-ADUser | Select-Object Name, Id",Benign
terraform plan -out=tfplan,Benign
Get-Content | % { $_.Name },Benign
cat /var/log/syslog | grep 'systemd' | tail -n 68,Benign
Get-EventLog -LogName System | Where-Object {$_.Status -eq 'Running'},Benign
systemctl status nginx > /dev/null 2>&1 # task_592,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_112",Benign
terraform plan -out=tfplan,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #5407',Benign
terraform destroy -auto-approve,Benign
kubectl get pods -n dev -o wide,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_32.ps1,Benign
Get-Service | % { $_.Name },Benign
systemctl status nginx > /dev/null 2>&1 # task_620,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #6331',Benign
Get-Process | Sort-Object -Descending,Benign
"Get-EventLog -LogName System | Select-Object Name, Id",Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_924,Benign
kubectl get pods -n production -o wide,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_11.ps1,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_39.ps1,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 62,Benign
kubectl get services -n staging -o wide,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 62,Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_781,Benign
Get-Content | Sort-Object -Descending,Benign
"Get-ADUser | Select-Object Name, Id",Benign
kubectl get nodes -n production -o wide,Benign
kubectl get nodes -n dev --watch,Benign
"Get-Content | Select-Object Name, Id",Benign
kubectl get configmaps -n staging --watch,Benign
terraform init -upgrade,Benign
kubectl get pods -n monitoring --watch,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #9716',Benign
kubectl get nodes -n dev --watch,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 16,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 82,Benign
systemctl status nginx > /dev/null 2>&1 # task_424,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_27.ps1,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 96,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #9994',Benign
kubectl get nodes -n dev -o wide,Benign
terraform apply -auto-approve,Benign
terraform init -upgrade,Benign
terraform destroy -auto-approve,Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_668,Benign
"Get-Service | Select-Object Name, Id",Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_586,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_96.ps1,Benign
terraform plan -out=tfplan,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_52.ps1,Benign
terraform apply -auto-approve,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #8475',Benign
kubectl get configmaps -n dev --watch,Benign
systemctl status nginx > /dev/null 2>&1 # task_292,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_87.ps1,Benign
systemctl status nginx > /dev/null 2>&1 # task_122,Benign
kubectl get deployments -n production -o wide,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #3325',Benign
terraform apply -auto-approve,Benign
kubectl get pods -n staging -o wide,Benign
Get-Service | % { $_.Name },Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_23.ps1,Benign
terraform init -upgrade,Benign
terraform destroy -auto-approve,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #3204',Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #8888',Benign
kubectl get deployments -n kube-system -o wide,Benign
terraform init -upgrade,Benign
kubectl get deployments -n staging -o wide,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 83,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_14.ps1,Benign
Get-ADUser | Where-Object {$_.Status -eq 'Running'},Benign
kubectl get pods -n monitoring --watch,Benign
terraform apply -auto-approve,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 71,Benign
kubectl get deployments -n kube-system -o wide,Benign
kubectl get configmaps -n staging -o wide,Benign
kubectl get services -n monitoring --watch,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_203",Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_482,Benign
terraform apply -auto-approve,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #5105',Benign
terraform destroy -auto-approve,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #3909',Benign
Get-Service | Sort-Object -Descending,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_536",Benign
cat /var/log/syslog | grep 'systemd' | tail -n 77,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #4213',Benign
cat /var/log/syslog | grep 'systemd' | tail -n 98,Benign
kubectl get configmaps -n staging -o wide,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #4781',Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_98.ps1,Benign
systemctl status nginx > /dev/null 2>&1 # task_898,Benign
Get-Process | Sort-Object -Descending,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #7752',Benign
powershell -ep Restricted -File C:\Scripts\maintenance_68.ps1,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 64,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 49,Benign
kubectl get pods -n monitoring -o wide,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 44,Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_260,Benign
systemctl status nginx > /dev/null 2>&1 # task_994,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_35.ps1,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_55.ps1,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #4258',Benign
terraform destroy -auto-approve,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 99,Benign
kubectl get configmaps -n production -o wide,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #8299',Benign
"Get-Service | Select-Object Name, Id",Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #8807',Benign
cat /var/log/syslog | grep 'systemd' | tail -n 90,Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_145,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 19,Benign
terraform destroy -auto-approve,Benign
terraform destroy -auto-approve,Benign
"Get-Service | Select-Object Name, Id",Benign
powershell -ep Restricted -File C:\Scripts\maintenance_54.ps1,Benign
kubectl get nodes -n production -o wide,Benign
kubectl get nodes -n kube-system -o wide,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_39.ps1,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 54,Benign
Get-Process | Where-Object {$_.Status -eq 'Running'},Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #9282',Benign
Get-Service | Where-Object {$_.Status -eq 'Running'},Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_217,Benign
kubectl get deployments -n staging -o wide,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 74,Benign
"Get-Service | Select-Object Name, Id",Benign
Get-ADUser | Where-Object {$_.Status -eq 'Running'},Benign
"Get-Service | Select-Object Name, Id",Benign
cat /var/log/syslog | grep 'systemd' | tail -n 46,Benign
terraform plan -out=tfplan,Benign
terraform init -upgrade,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 21,Benign
Get-Process | Sort-Object -Descending,Benign
terraform apply -auto-approve,Benign
kubectl get deployments -n kube-system --watch,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #9815',Benign
terraform init -upgrade,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 65,Benign
Get-Process | % { $_.Name },Benign
cat /var/log/syslog | grep 'systemd' | tail -n 49,Benign
Get-ADUser | Sort-Object -Descending,Benign
"grep -r ""ERROR"" /var/log/ > /dev/null 2>&1 # task_305",Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #1434',Benign
terraform destroy -auto-approve,Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_5.ps1,Benign
terraform plan -out=tfplan,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_32.ps1,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #3712',Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_22.ps1,Benign
kubectl get pods -n monitoring -o wide,Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_352,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 13,Benign
terraform plan -out=tfplan,Benign
terraform plan -out=tfplan,Benign
Get-Service | Sort-Object -Descending,Benign
Get-EventLog -LogName System | Sort-Object -Descending,Benign
Get-ADUser | Sort-Object -Descending,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_76.ps1,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #3777',Benign
kubectl get pods -n staging --watch,Benign
terraform apply -auto-approve,Benign
Get-Service | Where-Object {$_.Status -eq 'Running'},Benign
tar -czf /tmp/backup.tar.gz /var/log > /dev/null 2>&1 # task_680,Benign
Get-Process | Sort-Object -Descending,Benign
Get-Content | Where-Object {$_.Status -eq 'Running'},Benign
Get-ADUser | Sort-Object -Descending,Benign
powershell -ExecutionPolicy Restricted -File C:\Scripts\maintenance_11.ps1,Benign
kubectl get configmaps -n dev -o wide,Benign
Get-Service | Sort-Object -Descending,Benign
terraform apply -auto-approve,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 57,Benign
kubectl get services -n kube-system --watch,Benign
kubectl get nodes -n production -o wide,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 88,Benign
powershell -ep Restricted -File C:\Scripts\maintenance_40.ps1,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 56,Benign
terraform destroy -auto-approve,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 30,Benign
terraform apply -auto-approve,Benign
kubectl get configmaps -n staging --watch,Benign
terraform apply -auto-approve,Benign
terraform destroy -auto-approve,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 46,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 22,Benign
terraform destroy -auto-approve,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #7748',Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #9843',Benign
kubectl get nodes -n kube-system -o wide,Benign
git commit -m 'Fixed weight loading issue in engine.py - issue #9793',Benign
powershell -ExecutionPolicy AllSigned -File C:\Scripts\maintenance_21.ps1,Benign
terraform init -upgrade,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 27,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 58,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 48,Benign
cat /var/log/syslog | grep 'systemd' | tail -n 39,Benign
